,mass_wrt_earth,radius_wrt_earth,planet_type
2247,8.3,2.761,Neptune-like
2248,5.86,2.2439999999999998,Neptune-like
2249,2.7,1.45,Super Earth
2250,4.58,1.98,Super Earth
2251,3.57,1.71,Super Earth
2252,6.39,2.3649999999999998,Neptune-like
2253,0.721,0.92,Terrestrial
2254,0.285,0.71,Terrestrial
2255,3.75,1.76,Super Earth
2256,8.45,2.783,Neptune-like
2257,3.02,1.55,Super Earth
2258,9.22,2.9370000000000003,Neptune-like
2259,3.39,1.66,Super Earth
2260,4.38,1.93,Super Earth
2261,4.04,1.84,Super Earth
2262,6.17,2.3209999999999997,Neptune-like
2263,3.12,1.58,Super Earth
2264,1.08,1.03,Super Earth
2265,4.42,1.94,Super Earth
2266,0.271,0.7,Terrestrial
2267,4.66,2.0,Super Earth
2268,2.13,1.26,Super Earth
2269,6.9,2.475,Neptune-like
2270,3.64,1.73,Super Earth
2271,0.208,0.65,Terrestrial
2272,0.64,0.89,Terrestrial
2273,3.89,1.8,Super Earth
2274,9.11,2.915,Neptune-like
2275,2.73,1.46,Super Earth
2276,2.96,1.53,Super Earth
2277,2.18,1.28,Super Earth
2278,1.46,1.12,Super Earth
2279,8.4,2.7720000000000002,Neptune-like
2280,3.93,1.81,Super Earth
2281,1.65,1.16,Super Earth
2282,11.5,3.3329999999999997,Neptune-like
2283,0.566,0.86,Terrestrial
2284,7.27,2.552,Neptune-like
2285,2.1,1.25,Super Earth
2286,5.27,2.15,Neptune-like
2287,0.721,0.92,Terrestrial
2288,0.437,0.8,Terrestrial
2289,2.63,1.43,Super Earth
2290,0.721,0.92,Terrestrial
2291,3.36,1.65,Super Earth
2292,7.7,2.6399999999999997,Neptune-like
2293,19.8,2.05,Super Earth
2294,4.62,1.99,Super Earth
2295,4.04,1.84,Super Earth
2296,2.15,1.27,Super Earth
2297,0.315,0.73,Terrestrial
2298,0.196,0.64,Terrestrial
2299,2.15,1.27,Super Earth
2300,1.65,1.16,Super Earth
2301,5.86,2.2439999999999998,Neptune-like
2302,3.68,1.74,Super Earth
2303,1.16,1.05,Super Earth
2304,2.1,1.25,Super Earth
2305,5.48,2.2,Neptune-like
2306,2.24,1.3,Super Earth
2307,2.76,1.47,Super Earth
2308,4.19,1.88,Super Earth
2309,2.63,1.43,Super Earth
2310,5.69,2.2110000000000003,Neptune-like
2311,4.19,1.88,Super Earth
2312,2.57,1.41,Super Earth
2313,4.42,1.94,Super Earth
2314,0.543,0.85,Terrestrial
2315,2.07,1.24,Super Earth
2316,0.749,0.93,Terrestrial
2317,7.22,2.541,Neptune-like
2318,5.73,2.222,Neptune-like
2319,8.55,2.805,Neptune-like
2320,6.62,2.409,Neptune-like
2321,3.78,1.77,Super Earth
2322,0.07,0.64,Terrestrial
2323,2.3,1.51,Super Earth
2324,2.1,1.51,Super Earth
2325,0.43,0.797,Terrestrial
2326,1.76,1.18,Super Earth
2327,3.46,1.68,Super Earth
2328,4.5,1.96,Super Earth
2329,0.437,0.8,Terrestrial
2330,2.51,1.39,Super Earth
2331,0.437,0.8,Terrestrial
2332,4.94,2.07,Super Earth
2333,3.61,1.72,Super Earth
2334,0.666,0.9,Terrestrial
2335,1.08,1.03,Super Earth
2336,2.1,1.25,Super Earth
2337,8.96,2.882,Neptune-like
2338,11.4,3.322,Neptune-like
2339,3.26,1.62,Super Earth
2340,3.46,1.68,Super Earth
2341,0.363,0.76,Terrestrial
2342,5.22,2.14,Neptune-like
2343,4.7,2.01,Super Earth
2344,14.9,3.883,Neptune-like
2345,1.37,1.1,Super Earth
2346,5.69,2.2110000000000003,Neptune-like
2347,0.64,0.89,Terrestrial
2348,1.12,1.04,Super Earth
2349,3.22,1.61,Super Earth
2350,3.89,1.8,Super Earth
2351,3.82,1.78,Super Earth
2352,8.35,2.7720000000000002,Neptune-like
2353,0.498,0.83,Terrestrial
2354,3.97,1.82,Super Earth
2355,2.04,1.23,Super Earth
2356,2.21,1.29,Super Earth
2357,0.615,0.88,Terrestrial
2358,0.972,1.0,Terrestrial
2359,3.39,1.66,Super Earth
2360,8.55,2.805,Neptune-like
2361,0.257,0.69,Terrestrial
2362,2.57,1.41,Super Earth
2363,2.18,1.28,Super Earth
2364,0.749,0.93,Terrestrial
2365,4.74,2.02,Super Earth
2366,1.2,1.06,Super Earth
2367,1.65,1.16,Super Earth
2368,0.779,0.94,Terrestrial
2369,3.05,1.56,Super Earth
2370,1.37,1.1,Super Earth
2371,3.33,1.64,Super Earth
2372,2.21,1.29,Super Earth
2373,4.62,1.99,Super Earth
2374,8.55,2.805,Neptune-like
2375,5.31,2.16,Neptune-like
2376,1.76,1.18,Super Earth
2377,2.76,1.47,Super Earth
2378,5.56,2.22,Neptune-like
2379,3.05,1.56,Super Earth
2380,1.41,1.11,Super Earth
2381,0.566,0.86,Terrestrial
2382,2.27,1.31,Super Earth
2383,2.45,1.37,Super Earth
2384,0.779,0.94,Terrestrial
2385,2.73,1.46,Super Earth
2386,6.39,2.3649999999999998,Neptune-like
2387,11.3,3.311,Neptune-like
2388,2.13,1.26,Super Earth
2389,2.27,1.31,Super Earth
2390,14.7,3.8609999999999998,Neptune-like
2391,0.871,0.97,Terrestrial
2392,5.39,2.18,Neptune-like
2393,0.84,0.96,Terrestrial
2394,0.477,0.82,Terrestrial
2395,8.75,2.849,Neptune-like
2396,3.22,1.61,Super Earth
2397,3.46,1.68,Super Earth
2398,2.33,1.33,Super Earth
2399,2.39,1.35,Super Earth
2400,3.57,1.71,Super Earth
2401,11.2,3.2889999999999997,Neptune-like
2402,7.75,2.651,Neptune-like
2403,7.61,2.618,Neptune-like
2404,4.19,1.88,Super Earth
2405,5.31,2.16,Neptune-like
2406,1.55,1.14,Super Earth
2407,4.62,1.99,Super Earth
2408,8.05,2.706,Neptune-like
2409,2.42,1.36,Super Earth
2410,37.1,2.596,Neptune-like
2411,79.5,4.235,Gas Giant
2412,4.5,1.96,Super Earth
2413,4.78,2.03,Super Earth
2414,14.0,3.7510000000000003,Neptune-like
2415,4.12,1.86,Super Earth
2416,3.39,1.66,Super Earth
2417,0.972,1.0,Terrestrial
2418,3.78,1.77,Super Earth
2419,3.02,1.55,Super Earth
2420,10.9,3.234,Neptune-like
2421,3.64,1.73,Super Earth
2422,1.6,1.15,Super Earth
2423,11.1,3.267,Neptune-like
2424,8.25,2.75,Neptune-like
2425,13.3,3.641,Neptune-like
2426,9.96,3.0690000000000004,Neptune-like
2427,1.24,1.07,Super Earth
2428,2.57,1.41,Super Earth
2429,4.27,1.9,Super Earth
2430,1.81,1.19,Super Earth
2431,5.31,2.16,Neptune-like
2432,8.85,2.871,Neptune-like
2433,3.43,1.67,Super Earth
2434,1.76,1.18,Super Earth
2435,3.64,1.73,Super Earth
2436,4.01,1.83,Super Earth
2437,2.96,1.53,Super Earth
2438,6.48,2.387,Neptune-like
2439,3.43,1.67,Super Earth
2440,2.04,1.23,Super Earth
2441,1.01,1.01,Super Earth
2442,2.92,1.52,Super Earth
2443,5.1,2.11,Neptune-like
2444,2.76,1.47,Super Earth
2445,5.99,2.2769999999999997,Neptune-like
2446,5.18,2.13,Neptune-like
2447,4.12,1.86,Super Earth
2448,3.37,1.652,Super Earth
2449,3.78,1.77,Super Earth
2450,3.89,1.8,Super Earth
2451,12.6,3.531,Neptune-like
2452,56.285999999999994,8.514,Gas Giant
2453,9.48,2.9810000000000003,Neptune-like
2454,2.89,1.51,Super Earth
2455,2.83,1.49,Super Earth
2456,2.57,1.41,Super Earth
2457,9.64,3.0140000000000002,Neptune-like
2458,8.96,2.882,Neptune-like
2459,5.56,2.22,Neptune-like
2460,3.39,1.66,Super Earth
2461,2.33,1.33,Super Earth
2462,1.81,1.19,Super Earth
2463,16.5,4.136,Neptune-like
2464,3.22,1.61,Super Earth
2465,14.9,3.883,Neptune-like
2466,2671.2000000000003,12.495999999999999,Gas Giant
2467,1.87,1.2,Super Earth
2468,3.05,1.56,Super Earth
2469,10.2,3.1239999999999997,Neptune-like
2470,5.77,2.233,Neptune-like
2471,5.18,2.13,Neptune-like
2472,0.749,0.93,Terrestrial
2473,2.3,1.32,Super Earth
2474,0.52,0.84,Terrestrial
2475,2.33,1.33,Super Earth
2476,4.08,1.85,Super Earth
2477,2.1,1.25,Super Earth
2478,13.2,3.619,Neptune-like
2479,8.2,2.739,Neptune-like
2480,9.91,3.0580000000000003,Neptune-like
2481,12.9,3.575,Neptune-like
2482,11.2,3.3,Neptune-like
2483,3.46,1.68,Super Earth
2484,1.76,1.18,Super Earth
2485,54.06,8.305,Gas Giant
2486,1679.0400000000002,12.188,Gas Giant
2487,1.74,1.176,Super Earth
2488,66.14399999999999,9.372,Gas Giant
2489,3.71,1.75,Super Earth
2490,68.688,9.581,Gas Giant
2491,9.53,2.992,Neptune-like
2492,39.6,6.93,Gas Giant
2493,9.59,3.003,Neptune-like
2494,5.02,2.09,Super Earth
2495,28.1,5.665,Neptune-like
2496,6.8,2.453,Neptune-like
2497,3.64,1.73,Super Earth
2498,3.12,1.58,Super Earth
2499,12.3,3.476,Neptune-like
2500,0.693,0.91,Terrestrial
2501,6.48,2.387,Neptune-like
2502,20.4,4.686,Neptune-like
2503,2.73,1.46,Super Earth
2504,5.06,2.1,Neptune-like
2505,8.2,2.739,Neptune-like
2506,6.3,2.343,Neptune-like
2507,3.33,1.64,Super Earth
2508,3.36,1.65,Super Earth
2509,10.8,3.223,Neptune-like
2510,1.41,1.11,Super Earth
2511,2.39,1.35,Super Earth
2512,11.8,3.399,Neptune-like
2513,4.23,1.89,Super Earth
2514,7.04,2.497,Neptune-like
2515,10.0,3.08,Neptune-like
2516,1.76,1.18,Super Earth
2517,8.35,2.7720000000000002,Neptune-like
2518,7.75,2.651,Neptune-like
2519,8.85,2.871,Neptune-like
2520,6.94,2.486,Neptune-like
2521,6.76,2.442,Neptune-like
2522,1.65,1.16,Super Earth
2523,0.363,0.76,Terrestrial
2524,0.208,0.65,Terrestrial
2525,0.59,0.87,Terrestrial
2526,0.363,0.76,Terrestrial
2527,7.8,2.662,Neptune-like
2528,3.82,1.78,Super Earth
2529,7.75,2.651,Neptune-like
2530,9.96,3.0690000000000004,Neptune-like
2531,0.666,0.9,Terrestrial
2532,7.46,2.596,Neptune-like
2533,7.13,2.519,Neptune-like
2534,5.73,2.222,Neptune-like
2535,9.01,2.8930000000000002,Neptune-like
2536,14.1,3.773,Neptune-like
2537,2.86,1.5,Super Earth
2538,2.86,1.5,Super Earth
2539,9.38,2.959,Neptune-like
2540,7.56,2.6069999999999998,Neptune-like
2541,6.66,2.42,Neptune-like
2542,1.6,1.15,Super Earth
2543,8.75,2.849,Neptune-like
2544,3.22,1.61,Super Earth
2545,4.5,1.96,Super Earth
2546,2.96,1.53,Super Earth
2547,0.244,0.68,Terrestrial
2548,0.299,0.72,Terrestrial
2549,5.02,2.09,Super Earth
2550,5.65,2.2,Neptune-like
2551,0.64,0.89,Terrestrial
2552,1.32,1.09,Super Earth
2553,12.3,3.487,Neptune-like
2554,0.347,0.75,Terrestrial
2555,2.76,1.47,Super Earth
2556,1.81,1.19,Super Earth
2557,0.418,0.79,Terrestrial
2558,7.9,2.684,Neptune-like
2559,2.24,1.3,Super Earth
2560,3.46,1.68,Super Earth
2561,5.9,2.255,Neptune-like
2562,7.04,2.497,Neptune-like
2563,1.24,1.07,Super Earth
2564,2.92,1.52,Super Earth
2565,0.779,0.94,Terrestrial
2566,1.87,1.2,Super Earth
2567,2.21,1.29,Super Earth
2568,2.27,1.31,Super Earth
2569,1.12,1.04,Super Earth
2570,1.51,1.13,Super Earth
2571,1.12,1.04,Super Earth
2572,0.52,0.84,Terrestrial
2573,2.3,1.32,Super Earth
2574,5.65,2.2,Neptune-like
2575,2.73,1.46,Super Earth
2576,5.1,2.11,Neptune-like
2577,0.437,0.8,Terrestrial
2578,2.83,1.49,Super Earth
2579,0.156,0.6,Terrestrial
2580,3.22,1.61,Super Earth
2581,3.86,1.79,Super Earth
2582,2.92,1.52,Super Earth
2583,2.33,1.33,Super Earth
2584,0.363,0.76,Terrestrial
2585,1.32,1.09,Super Earth
2586,5.14,2.12,Neptune-like
2587,4.27,1.9,Super Earth
2588,1.55,1.14,Super Earth
2589,2.15,1.27,Super Earth
2590,2.99,1.54,Super Earth
2591,10.2,3.1129999999999995,Neptune-like
2592,1.2,1.06,Super Earth
2593,2.04,1.23,Super Earth
2594,4.27,1.9,Super Earth
2595,1.2,1.06,Super Earth
2596,0.809,0.95,Terrestrial
2597,3.26,1.62,Super Earth
2598,6.26,2.332,Neptune-like
2599,11.5,3.344,Neptune-like
2600,209.88000000000002,10.559999999999999,Gas Giant
2601,9.96,3.0690000000000004,Neptune-like
2602,4.43,1.942,Super Earth
2603,0.477,0.82,Terrestrial
2604,2.36,1.34,Super Earth
2605,2.21,1.29,Super Earth
2606,2.57,1.41,Super Earth
2607,1.28,1.08,Super Earth
2608,4.94,2.07,Super Earth
2609,0.721,0.92,Terrestrial
2610,3.64,1.73,Super Earth
2611,5.56,2.22,Neptune-like
2612,3.59,1.715,Super Earth
2613,13.6,3.685,Neptune-like
2615,3.22,1.61,Super Earth
2616,0.457,0.81,Terrestrial
2617,1.08,1.03,Super Earth
2618,4.98,2.08,Super Earth
2619,2.83,1.49,Super Earth
2620,4.9,2.06,Super Earth
2621,1.04,1.02,Super Earth
2622,1.87,1.2,Super Earth
2623,2.13,1.26,Super Earth
2624,0.363,0.76,Terrestrial
2625,12.1,2.12,Super Earth
2626,11.8,2.05,Super Earth
2627,3.22,1.61,Super Earth
2628,5.31,2.16,Neptune-like
2629,2.76,1.47,Super Earth
2630,2.27,1.31,Super Earth
2631,27.6,5.599,Neptune-like
2632,30.6,5.9510000000000005,Neptune-like
2633,4.74,2.02,Super Earth
2634,13.2,3.619,Neptune-like
2635,33.8,6.313999999999999,Neptune-like
2636,0.381,0.77,Terrestrial
2637,2.13,1.26,Super Earth
2638,9.43,2.97,Neptune-like
2639,5.43,2.19,Neptune-like
2640,2.39,1.35,Super Earth
2641,6.66,2.42,Neptune-like
2642,3.12,1.58,Super Earth
2643,10.3,3.135,Neptune-like
2644,12.9,3.575,Neptune-like
2645,10.5,3.1679999999999997,Neptune-like
2646,0.64,0.89,Terrestrial
2647,4.16,1.87,Super Earth
2648,7.18,2.5300000000000002,Neptune-like
2649,1.16,1.05,Super Earth
2650,5.73,2.222,Neptune-like
2651,20.7,4.7299999999999995,Neptune-like
2652,9.85,3.047,Neptune-like
2653,9.01,2.8930000000000002,Neptune-like
2654,10.3,3.135,Neptune-like
2655,7.56,2.6069999999999998,Neptune-like
2656,5.99,2.2769999999999997,Neptune-like
2657,4.19,1.88,Super Earth
2658,3.82,1.78,Super Earth
2659,2.04,1.23,Super Earth
2660,483.25824,11.649,Gas Giant
2661,1.03,1.017,Super Earth
2662,1.2,1.06,Super Earth
2663,2.57,1.41,Super Earth
2664,7.9,2.684,Neptune-like
2665,6.57,2.409,Neptune-like
2666,0.84,0.96,Terrestrial
2667,4.04,1.84,Super Earth
2668,3.19,1.6,Super Earth
2669,5.35,2.17,Neptune-like
2670,159.0,9.009,Gas Giant
2671,5.0,2.213,Neptune-like
2672,47.699999999999996,4.928,Gas Giant
2673,127.2,13.75,Gas Giant
2674,1869.84,11.770000000000001,Gas Giant
2675,5.99,2.2769999999999997,Neptune-like
2676,5.6,2.23,Neptune-like
2677,17.0,3.795,Neptune-like
2678,10.9,3.2449999999999997,Neptune-like
2679,9.45,2.9810000000000003,Neptune-like
2680,8.44,2.783,Neptune-like
2681,8.66,2.827,Neptune-like
2682,10.5,3.179,Neptune-like
2683,9.19,2.926,Neptune-like
2684,17.4,4.268,Neptune-like
2685,8.15,2.7279999999999998,Neptune-like
2686,4.27,1.901,Super Earth
2687,5.77,2.233,Neptune-like
2688,6.26,2.332,Neptune-like
2689,3.64,1.73,Super Earth
2690,11.2,3.2889999999999997,Neptune-like
2691,2.32,1.326,Super Earth
2692,9.11,2.915,Neptune-like
2693,8.93,2.882,Neptune-like
2694,10.4,3.146,Neptune-like
2695,9.93,3.0690000000000004,Neptune-like
2696,11.3,3.311,Neptune-like
2697,7.76,2.651,Neptune-like
2698,10.9,3.2449999999999997,Neptune-like
2699,4.93,2.069,Super Earth
2700,3.6,1.718,Super Earth
2701,3.44,1.674,Super Earth
2702,2.06,1.238,Super Earth
2703,321.18,9.966000000000001,Gas Giant
2704,2.42,1.36,Super Earth
2705,7.05,2.508,Neptune-like
2706,8.7,2.838,Neptune-like
2707,4.17,1.875,Super Earth
2708,8.6,2.816,Neptune-like
2709,7.16,2.5300000000000002,Neptune-like
2710,2.62,1.426,Super Earth
2711,3.38,1.656,Super Earth
2712,2.13,1.262,Super Earth
2713,0.799,0.947,Terrestrial
2714,2.73,1.46,Super Earth
2715,7.7,2.6399999999999997,Neptune-like
2716,8.3,2.761,Neptune-like
2717,4.02,1.835,Super Earth
2718,1.42,1.112,Super Earth
2719,2.21,1.289,Super Earth
2720,0.894,0.977,Terrestrial
2721,1.76,1.18,Super Earth
2722,1.46,1.119,Super Earth
2723,8.29,2.761,Neptune-like
2724,2.12,1.26,Super Earth
2725,1.25,1.073,Super Earth
2726,3.08,1.567,Super Earth
2727,1.51,1.13,Super Earth
2728,1.92,1.21,Super Earth
2729,2.1,1.25,Super Earth
2730,5.48,2.2,Neptune-like
2731,7.18,2.5300000000000002,Neptune-like
2732,105.894,8.294,Gas Giant
2733,8.76,2.849,Neptune-like
2734,5.57,2.222,Neptune-like
2735,3.2,1.602,Super Earth
2736,1322.88,11.726,Gas Giant
2737,4.47,2.03,Neptune-like
2738,5.42,2.05,Super Earth
2739,1462.8,9.779,Gas Giant
2740,9.93,3.0690000000000004,Neptune-like
2741,82.68,3.135,Gas Giant
2742,8.55,2.805,Neptune-like
2743,10.3,3.135,Neptune-like
2744,4.36,1.923,Super Earth
2745,5.83,2.2439999999999998,Neptune-like
2746,3.59,1.717,Super Earth
2747,10.7,3.2009999999999996,Neptune-like
2748,16.0,4.059,Neptune-like
2749,6.46,2.376,Neptune-like
2750,9.21,2.9370000000000003,Neptune-like
2751,7.12,2.519,Neptune-like
2752,14.8,3.872,Neptune-like
2753,6.08,2.299,Neptune-like
2754,7.08,2.508,Neptune-like
2755,4.23,1.89,Super Earth
2756,10.4,3.1569999999999996,Neptune-like
2757,9.9,3.0580000000000003,Neptune-like
2758,8.58,2.816,Neptune-like
2759,8.65,2.827,Neptune-like
2760,8.43,2.783,Neptune-like
2761,8.31,2.761,Neptune-like
2762,6.84,2.464,Neptune-like
2763,10.2,3.1129999999999995,Neptune-like
2764,9.04,2.904,Neptune-like
2765,14.4,3.8169999999999997,Neptune-like
2766,6.12,2.31,Neptune-like
2767,8.55,2.805,Neptune-like
2768,5.69,2.2110000000000003,Neptune-like
2769,8.05,2.706,Neptune-like
2770,18.4,4.4,Neptune-like
2771,8.92,2.882,Neptune-like
2772,15.7,4.026,Neptune-like
2773,12.8,3.564,Neptune-like
2774,9.74,3.0360000000000005,Neptune-like
2775,1.84,1.194,Super Earth
2776,14.3,3.8059999999999996,Neptune-like
2777,25.1,5.2909999999999995,Neptune-like
2778,8.37,2.7720000000000002,Neptune-like
2779,6.48,2.387,Neptune-like
2780,2.21,1.29,Super Earth
2781,6.48,2.387,Neptune-like
2782,11.0,3.256,Neptune-like
2783,2.16,1.273,Super Earth
2784,5.38,2.178,Neptune-like
2785,3.18,1.599,Super Earth
2786,13.6,3.696,Neptune-like
2787,4.38,1.929,Super Earth
2788,59.147999999999996,8.767000000000001,Gas Giant
2789,16.8,4.191,Neptune-like
2790,7.81,2.662,Neptune-like
2791,3.23,1.613,Super Earth
2792,4.5,1.96,Super Earth
2793,2.83,1.49,Super Earth
2794,5.43,2.19,Neptune-like
2795,30.1,5.896000000000001,Neptune-like
2796,3.98,1.824,Super Earth
2797,18.7,4.455,Neptune-like
2798,5.59,2.227,Neptune-like
2799,6.53,2.398,Neptune-like
2800,29.4,5.808,Neptune-like
2801,2.77,1.472,Super Earth
2802,8.99,2.8930000000000002,Neptune-like
2803,7.13,2.519,Neptune-like
2804,0.676,0.904,Terrestrial
2805,7.08,2.508,Neptune-like
2806,9.8,3.047,Neptune-like
2807,5.86,2.2439999999999998,Neptune-like
2808,2.51,1.391,Super Earth
2809,8.05,2.706,Neptune-like
2810,1.59,1.147,Super Earth
2811,18.8,4.466,Neptune-like
2812,6.78,2.453,Neptune-like
2813,5.81,2.233,Neptune-like
2814,9.34,2.959,Neptune-like
2815,5.62,2.233,Neptune-like
2816,18.2,4.378,Neptune-like
2817,2.63,1.43,Super Earth
2818,23.0,2.552,Neptune-like
2819,15.2,2.464,Super Earth
2820,2.7,1.45,Super Earth
2821,8.45,2.783,Neptune-like
2822,15.5,3.9819999999999998,Neptune-like
2823,7.68,2.6399999999999997,Neptune-like
2824,12.1,3.443,Neptune-like
2825,10.2,3.1239999999999997,Neptune-like
2826,12.9,3.575,Neptune-like
2827,7.33,2.563,Neptune-like
2828,5.19,2.132,Neptune-like
2829,9.36,2.959,Neptune-like
2830,9.44,2.9810000000000003,Neptune-like
2831,5.84,3.432,Neptune-like
2832,14.7,8.569,Neptune-like
2833,12.7,3.5420000000000003,Neptune-like
2834,6.26,2.332,Neptune-like
2835,5.6,2.229,Neptune-like
2836,2.3,1.319,Super Earth
2837,8.24,2.75,Neptune-like
2838,7.77,2.651,Neptune-like
2839,10.1,3.102,Neptune-like
2840,5.99,2.2769999999999997,Neptune-like
2841,6.25,2.332,Neptune-like
2842,8.4,2.783,Neptune-like
2843,8.75,2.849,Neptune-like
2844,8.65,2.827,Neptune-like
2845,14.8,3.872,Neptune-like
2846,10.0,3.091,Neptune-like
2847,9.91,3.0580000000000003,Neptune-like
2848,6.89,2.475,Neptune-like
2849,13.8,3.7180000000000004,Neptune-like
2850,3.87,1.794,Super Earth
2851,3.4,1.663,Super Earth
2852,8.0,2.695,Neptune-like
2853,9.58,3.003,Neptune-like
2854,5.94,2.266,Neptune-like
2855,15.9,4.048,Neptune-like
2856,3.33,1.64,Super Earth
2857,4.66,2.0,Super Earth
2858,779.1,14.41,Gas Giant
2859,0.961,0.997,Terrestrial
2860,7.8,2.662,Neptune-like
2861,3.43,1.671,Super Earth
2862,6.0,2.2769999999999997,Neptune-like
2863,3.18,1.596,Super Earth
2864,3.0,1.545,Super Earth
2865,6.15,2.31,Neptune-like
2866,7.77,2.651,Neptune-like
2867,9.4,2.97,Neptune-like
2868,2.9,1.513,Super Earth
2869,2.86,1.5,Super Earth
2870,9.32,2.959,Neptune-like
2871,14.6,3.8499999999999996,Neptune-like
2872,14.1,3.773,Neptune-like
2873,6.01,2.2769999999999997,Neptune-like
2874,2.58,1.413,Super Earth
2875,6.21,2.3209999999999997,Neptune-like
2876,7.99,2.695,Neptune-like
2877,4.53,1.968,Super Earth
2878,5.79,2.233,Neptune-like
2879,3.58,1.714,Super Earth
2880,14.5,3.828,Neptune-like
2881,2.15,1.27,Super Earth
2882,4.62,1.99,Super Earth
2883,9.9,3.0580000000000003,Neptune-like
2884,7.24,2.541,Neptune-like
2885,7.5,2.596,Neptune-like
2886,5.0,2.086,Super Earth
2887,6.26,2.332,Neptune-like
2888,2.61,1.422,Super Earth
2889,2.78,1.475,Super Earth
2890,4.1,1.856,Super Earth
2891,5.13,2.116,Neptune-like
2892,6.71,2.431,Neptune-like
2893,7.18,2.5300000000000002,Neptune-like
2894,11.6,3.366,Neptune-like
2895,11.1,3.267,Neptune-like
2896,4.54,1.97,Super Earth
2897,2.02,1.227,Super Earth
2898,2.24,1.3,Super Earth
2899,2.73,1.459,Super Earth
2900,12.2,3.465,Neptune-like
2901,7.05,2.508,Neptune-like
2902,4.92,2.067,Super Earth
2903,3.4,1.66,Super Earth
2904,4.46,1.949,Super Earth
2905,4.9,2.06,Super Earth
2906,35.7,2.233,Super Earth
2907,8.13,2.7279999999999998,Neptune-like
2908,2.82,1.489,Super Earth
2909,6.14,2.31,Neptune-like
2910,7.8,2.662,Neptune-like
2911,9.46,2.9810000000000003,Neptune-like
2912,6.52,2.398,Neptune-like
2913,3.76,1.764,Super Earth
2914,7.97,2.695,Neptune-like
2915,2.57,1.409,Super Earth
2916,6.29,2.343,Neptune-like
2917,6.17,2.3209999999999997,Neptune-like
2918,8.8,1.97,Super Earth
2919,6.76,2.442,Neptune-like
2920,0.313,0.729,Terrestrial
2921,14.5,3.828,Neptune-like
2922,4.22,1.886,Super Earth
2923,2.92,1.519,Super Earth
2924,7.21,2.541,Neptune-like
2925,1.96,1.216,Super Earth
2926,3.66,1.734,Super Earth
2927,4.5,1.961,Super Earth
2928,6.44,2.376,Neptune-like
2929,3.13,1.583,Super Earth
2930,1.71,1.17,Super Earth
2931,4.74,2.02,Super Earth
2932,1.55,1.139,Super Earth
2933,5.5,2.207,Neptune-like
2934,5.49,2.203,Neptune-like
2935,5.74,2.222,Neptune-like
2936,0.353,0.754,Terrestrial
2937,3.11,1.577,Super Earth
2938,4.99,2.082,Super Earth
2939,1.65,1.16,Super Earth
2940,10.1,3.091,Neptune-like
2941,1.46,1.12,Super Earth
2942,1.24,1.07,Super Earth
2943,2.1,1.25,Super Earth
2944,2.54,1.4,Super Earth
2945,2.15,1.27,Super Earth
2946,1.71,1.17,Super Earth
2947,5.07,2.101,Neptune-like
2948,6.44,2.376,Neptune-like
2949,6.28,2.343,Neptune-like
2950,3.28,1.626,Super Earth
2951,5.52,2.211,Neptune-like
2952,10.5,3.1679999999999997,Neptune-like
2953,0.905,0.98,Terrestrial
2954,0.179,0.624,Terrestrial
2955,8.86,2.871,Neptune-like
2956,4.92,2.065,Super Earth
2957,2.57,1.41,Super Earth
2958,7.61,2.618,Neptune-like
2959,5.13,2.117,Neptune-like
2960,9.17,2.926,Neptune-like
2961,2.81,1.487,Super Earth
2962,10.6,3.19,Neptune-like
2963,3.95,1.814,Super Earth
2964,2.89,1.511,Super Earth
2965,7.18,2.5300000000000002,Neptune-like
2966,8.88,2.871,Neptune-like
2967,2.32,1.326,Super Earth
2968,8.98,2.8930000000000002,Neptune-like
2969,3.46,1.68,Super Earth
2970,10.3,3.135,Neptune-like
2971,0.587,0.869,Terrestrial
2972,2.93,1.521,Super Earth
2973,4.03,1.837,Super Earth
2974,3.55,1.706,Super Earth
2975,1.87,1.201,Super Earth
2976,5.14,2.119,Neptune-like
2977,9.8,3.047,Neptune-like
2978,8.32,2.761,Neptune-like
2979,0.76,0.934,Terrestrial
2980,3.02,1.551,Super Earth
2981,1.92,1.21,Super Earth
2982,22.7,2.332,Super Earth
2983,6.9,2.0,Super Earth
2984,17.3,5.39,Neptune-like
2985,16.4,6.853,Neptune-like
2986,3.27,1.623,Super Earth
2987,2.77,1.474,Super Earth
2988,1.74,1.176,Super Earth
2989,5.85,2.2439999999999998,Neptune-like
2990,2.51,1.39,Super Earth
2991,2.69,1.446,Super Earth
2992,8.13,2.7279999999999998,Neptune-like
2993,0.589,0.87,Terrestrial
2994,1.63,1.155,Super Earth
2995,1.33,1.092,Super Earth
2996,3.05,1.56,Super Earth
2997,2.73,1.46,Super Earth
2998,1.78,1.184,Super Earth
2999,1.01,1.011,Super Earth
3000,2.41,1.357,Super Earth
3001,2.92,1.519,Super Earth
3002,8.97,2.8930000000000002,Neptune-like
3003,10.4,3.1569999999999996,Neptune-like
3004,7.35,2.5740000000000003,Neptune-like
3005,4.23,1.89,Super Earth
3006,5.89,2.255,Neptune-like
3007,7.38,2.5740000000000003,Neptune-like
3008,2.36,1.34,Super Earth
3009,4.12,1.86,Super Earth
3010,5.82,2.233,Neptune-like
3011,9.03,2.904,Neptune-like
3012,8.72,2.838,Neptune-like
3013,5.86,2.2439999999999998,Neptune-like
3014,4.5,1.96,Super Earth
